2025-10-07 21:24:30 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:30.409146'}}
2025-10-07 21:24:42 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:42.115323'}}
2025-10-07 21:24:42 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:42.218850'}}
2025-10-07 21:24:42 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:42.322966'}}
2025-10-07 21:24:42 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:42.427976'}}
2025-10-07 21:24:42 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:42.538736'}}
2025-10-07 21:24:42 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:42.642294'}}
2025-10-07 21:24:42 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:42.746695'}}
2025-10-07 21:24:42 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:42.848651'}}
2025-10-07 21:24:42 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:42.951154'}}
2025-10-07 21:24:43 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:43.055779'}}
2025-10-07 21:24:43 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:43.160911'}}
2025-10-07 21:24:43 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:43.271344'}}
2025-10-07 21:24:43 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:43.379413'}}
2025-10-07 21:24:43 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:43.482710'}}
2025-10-07 21:24:43 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:43.586398'}}
2025-10-07 21:24:43 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:43.691683'}}
2025-10-07 21:24:43 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:43.793403'}}
2025-10-07 21:24:43 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:43.897869'}}
2025-10-07 21:24:44 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:44.003350'}}
2025-10-07 21:24:44 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:44.107658'}}
2025-10-07 21:24:44 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:44.215575'}}
2025-10-07 21:24:44 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:44.322455'}}
2025-10-07 21:24:44 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:44.427449'}}
2025-10-07 21:24:44 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:44.533514'}}
2025-10-07 21:24:44 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:44.635976'}}
2025-10-07 21:24:44 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:44.739764'}}
2025-10-07 21:24:44 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:44.846340'}}
2025-10-07 21:24:44 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:44.951535'}}
2025-10-07 21:24:45 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:45.057837'}}
2025-10-07 21:24:45 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:45.164778'}}
2025-10-07 21:24:45 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:45.271071'}}
2025-10-07 21:24:45 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:45.375960'}}
2025-10-07 21:24:45 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:45.478397'}}
2025-10-07 21:24:45 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:45.580903'}}
2025-10-07 21:24:45 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:45.687165'}}
2025-10-07 21:24:45 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:45.794533'}}
2025-10-07 21:24:45 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:45.901016'}}
2025-10-07 21:24:46 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:46.006722'}}
2025-10-07 21:24:46 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:46.118407'}}
2025-10-07 21:24:46 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:46.223210'}}
2025-10-07 21:24:46 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:46.326394'}}
2025-10-07 21:24:46 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:46.428993'}}
2025-10-07 21:24:46 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:46.538461'}}
2025-10-07 21:24:46 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:46.642389'}}
2025-10-07 21:24:46 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:46.748941'}}
2025-10-07 21:24:46 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:46.855019'}}
2025-10-07 21:24:46 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:46.959676'}}
2025-10-07 21:24:47 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:47.064650'}}
2025-10-07 21:24:47 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:47.170156'}}
2025-10-07 21:24:47 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:47.271918'}}
2025-10-07 21:24:47 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:47.374084'}}
2025-10-07 21:24:47 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:47.476803'}}
2025-10-07 21:24:47 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:47.578874'}}
2025-10-07 21:24:47 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:47.681343'}}
2025-10-07 21:24:47 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:47.786339'}}
2025-10-07 21:24:47 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:47.889096'}}
2025-10-07 21:24:47 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:47.991759'}}
2025-10-07 21:24:48 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:48.094115'}}
2025-10-07 21:24:48 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:48.196499'}}
2025-10-07 21:24:48 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:48.299811'}}
2025-10-07 21:24:48 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:48.403165'}}
2025-10-07 21:24:48 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:48.508488'}}
2025-10-07 21:24:48 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:48.611255'}}
2025-10-07 21:24:48 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:48.714218'}}
2025-10-07 21:24:48 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:48.818114'}}
2025-10-07 21:24:48 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:48.920990'}}
2025-10-07 21:24:49 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:49.024363'}}
2025-10-07 21:24:49 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:49.129067'}}
2025-10-07 21:24:49 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:49.236862'}}
2025-10-07 21:24:49 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:49.342781'}}
2025-10-07 21:24:49 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:49.452870'}}
2025-10-07 21:24:49 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:49.555297'}}
2025-10-07 21:24:49 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:49.657774'}}
2025-10-07 21:24:49 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:49.760284'}}
2025-10-07 21:24:49 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:49.863046'}}
2025-10-07 21:24:49 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:49.968891'}}
2025-10-07 21:24:50 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:50.071621'}}
2025-10-07 21:24:50 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:50.177239'}}
2025-10-07 21:24:50 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:50.280594'}}
2025-10-07 21:24:50 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:50.382306'}}
2025-10-07 21:24:50 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:50.484154'}}
2025-10-07 21:24:50 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:50.585965'}}
